activityID,personSubjID,personObjID,action,details,placeID
9733,111.0,,testified,that it lacked even basic accommodations: most people had to sleep outdoors on the ground without shelter.,2295
9734,3200.0,,were,"in accord with the claims of the State Secretary for Jewish Affairs in the Interior Ministry, László Endre, that “we will concentrate an appropriate number of Jews close to everywhere we expect to be attacked by the terror bombers, for example factories, railway stations.”
However, a far more dispersed form of ghettoization was adopted in the capital by mayoral officials in mid-June.",2296
9735,5986.0,,halted,deportations on July 7.,2296
9736,15648.0,,estimating,"that up to 35,000 Jews lived in them.",2296
9737,15248.0,,announced,"by Interior Minister Gábor Vajna on November 29, although the Jewish Council had been informed of the plan to set up a closed ghetto on November 18 by the deputy head of police, János Solymossy.",2296
9738,2759.0,,supplied,781 calories per adult per day.,2296
9739,13740.0,,testified,"that ghetto inmates endured boredom and overcrowding, but did not suffer harassment or abuse.",2389
9740,3634.0,,oversaw,their deportation in three transports between June 25 and 28.,2389
9741,12799.0,,deported,to Auschwitz.,2389
9742,8152.0,,established,a ghetto in the Jewish district of Debrecen.,2396
9743,15874.0,,headed,"by Pál Weisz and included Miksa Weinberger, Bernfeld, and Waldmann as members.",2396
9744,,15787.0,included,The local Jewish Council (zsidó tanács) was headed by Pál Weisz and,2396
9745,3948.0,,was,"in charge of health and sanitary services, and Béla Lusztbaum, a reserve captain, headed a 25-member “police” force entrusted with the preservation of law and order.",2396
9746,9026.0,,headed,a 25-member “police” force entrusted with the preservation of law and order.,2396
9747,14435.0,,exercised,command over the ghetto.,2396
9748,3200.0,,chaired,"by László Endre, the State Secretary for Jewish Affairs in the Interior Ministry, and attended by the local and county governmental and law   enforcement officials of the affected counties.",2421
9749,12891.0,,represented,"by János Schilling, the deputy prefect of the county; Jenö Veress, the mayor of Dés; Lajos Tamási, the mayor of Szamosújvár; Gyula Sárosi, the police chief of Dés; Ernö Berecki, the police chief of Szamosújvár; and Pál Antalffy, the commander of the gendarmerie in the county.",2421
9750,15339.0,,represented,"by János Schilling, the deputy prefect of the county; Jenö Veress, the mayor of Dés; Lajos Tamási, the mayor of Szamosújvár; Gyula Sárosi, the police chief of Dés; Ernö Berecki, the police chief of Szamosújvár; and Pál Antalffy, the commander of the gendarmerie in the county.",2421
9751,14692.0,,represented,"by János Schilling, the deputy prefect of the county; Jenö Veress, the mayor of Dés; Lajos Tamási, the mayor of Szamosújvár; Gyula Sárosi, the police chief of Dés; Ernö Berecki, the police chief of Szamosújvár; and Pál Antalffy, the commander of the gendarmerie in the county.",2421
9752,14632.0,,represented,"by János Schilling, the deputy prefect of the county; Jenö Veress, the mayor of Dés; Lajos Tamási, the mayor of Szamosújvár; Gyula Sárosi, the police chief of Dés; Ernö Berecki, the police chief of Szamosújvár; and Pál Antalffy, the commander of the gendarmerie in the county.",2421
9753,908.0,,represented,"by János Schilling, the deputy prefect of the county; Jenö Veress, the mayor of Dés; Lajos Tamási, the mayor of Szamosújvár; Gyula Sárosi, the police chief of Dés; Ernö Berecki, the police chief of Szamosújvár; and Pál Antalffy, the commander of the gendarmerie in the county.",2421
9754,288.0,,represented,"by János Schilling, the deputy prefect of the county; Jenö Veress, the mayor of Dés; Lajos Tamási, the mayor of Szamosújvár; Gyula Sárosi, the police chief of Dés; Ernö Berecki, the police chief of Szamosújvár; and Pál Antalffy, the commander of the gendarmerie in the county.",2421
9755,147.0,,was,"Lázár Albert, and the members included Ferenc Ordentlich, Samu Weinberger, Manó Weinberger, and Andor Ágai.",2421
9756,,10634.0,included,"Its chairman was Lázár Albert, and the members",2421
9757,,15790.0,included,"Its chairman was Lázár Albert, and the members",2421
9758,,15786.0,included,"Its chairman was Lázár Albert, and the members",2421
9759,,16756.0,included,"Its chairman was Lázár Albert, and the members",2421
9760,3217.0,,served,as the ghetto’s chief physician and Zoltán Singer as its economic representative in charge of supplies.,2421
9761,13755.0,,served,as the ghetto’s chief physician and Zoltán Singer as its economic representative in charge of supplies.,2421
9762,8453.0,,was,"largely due to the malevolence of Jenő Veress, the mayor of Dés, and Dr. Zsigmond Lehnár, its chief health officer.",2421
9763,3471.0,,were,"József Fekete, József Gecse, Maria Fekete, Jenő Takács, and József Lakadár, as well as police officers Albert (Béla) Garamvölgyi, János Somorlyai, János Kassay, and Miklós Désaknai.",2421
9764,4217.0,,were,"József Fekete, József Gecse, Maria Fekete, Jenő Takács, and József Lakadár, as well as police officers Albert (Béla) Garamvölgyi, János Somorlyai, János Kassay, and Miklós Désaknai.",2421
9765,3472.0,,were,"József Fekete, József Gecse, Maria Fekete, Jenő Takács, and József Lakadár, as well as police officers Albert (Béla) Garamvölgyi, János Somorlyai, János Kassay, and Miklós Désaknai.",2421
9766,8234.0,,were,"József Fekete, József Gecse, Maria Fekete, Jenő Takács, and József Lakadár, as well as police officers Albert (Béla) Garamvölgyi, János Somorlyai, János Kassay, and Miklós Désaknai.",2421
9767,13927.0,,were,"József Fekete, József Gecse, Maria Fekete, Jenő Takács, and József Lakadár, as well as police officers Albert (Béla) Garamvölgyi, János Somorlyai, János Kassay, and Miklós Désaknai.",2421
9768,6781.0,,were,"József Fekete, József Gecse, Maria Fekete, Jenő Takács, and József Lakadár, as well as police officers Albert (Béla) Garamvölgyi, János Somorlyai, János Kassay, and Miklós Désaknai.",2421
9769,2955.0,,were,"József Fekete, József Gecse, Maria Fekete, Jenő Takács, and József Lakadár, as well as police officers Albert (Béla) Garamvölgyi, János Somorlyai, János Kassay, and Miklós Désaknai.",2421
9770,10781.0,,was,"Rabbi József Paneth of Nagyilonda, who together with nine members of his family was eventually able to get to safety in Romania.",2421
9771,15962.0,,consisted,"of around 2,000 members, guided by József Wetzler as president and by Rabbis Hillel Weinberger, Antal Katz, Mór Katz, David Salczer, Jenö Weinberger, and Pál Weinberger as spiritual leaders.",2419
9772,15784.0,,consisted,"of around 2,000 members, guided by József Wetzler as president and by Rabbis Hillel Weinberger, Antal Katz, Mór Katz, David Salczer, Jenö Weinberger, and Pál Weinberger as spiritual leaders.",2419
9773,6815.0,,consisted,"of around 2,000 members, guided by József Wetzler as president and by Rabbis Hillel Weinberger, Antal Katz, Mór Katz, David Salczer, Jenö Weinberger, and Pál Weinberger as spiritual leaders.",2419
9774,6833.0,,consisted,"of around 2,000 members, guided by József Wetzler as president and by Rabbis Hillel Weinberger, Antal Katz, Mór Katz, David Salczer, Jenö Weinberger, and Pál Weinberger as spiritual leaders.",2419
9775,12637.0,,consisted,"of around 2,000 members, guided by József Wetzler as president and by Rabbis Hillel Weinberger, Antal Katz, Mór Katz, David Salczer, Jenö Weinberger, and Pál Weinberger as spiritual leaders.",2419
9776,15785.0,,consisted,"of around 2,000 members, guided by József Wetzler as president and by Rabbis Hillel Weinberger, Antal Katz, Mór Katz, David Salczer, Jenö Weinberger, and Pál Weinberger as spiritual leaders.",2419
9777,15789.0,,consisted,"of around 2,000 members, guided by József Wetzler as president and by Rabbis Hillel Weinberger, Antal Katz, Mór Katz, David Salczer, Jenö Weinberger, and Pál Weinberger as spiritual leaders.",2419
9778,15962.0,,headed,by József Wetzler.,2419
9779,15872.0,,reorganized,the community under the leadership of József Weisz and Rabbi Yechiel Weinberger.,2419
9780,15791.0,,reorganized,the community under the leadership of József Weisz and Rabbi Yechiel Weinberger.,2419
9781,11318.0,,had,748 members and was led by President Jenő Polátsik and Rabbi Zoltán Rácz.,2424
9782,12554.0,,had,748 members and was led by President Jenő Polátsik and Rabbi Zoltán Rácz.,2424
9783,5993.0,,began,"on May 15 under plans worked out by Mayor István Kálnoky, and the operation lasted until May 27, when Endre Pál took over as mayor.",2424
9784,8145.0,,began,"on May 15 under plans worked out by Mayor István Kálnoky, and the operation lasted until May 27, when Endre Pál took over as mayor.",2424
9785,11548.0,,took,over as mayor.,2424
9786,9064.0,,consisted,"of Jenő Polatsik, Béla Löw, Jenő Balázs, Jenő Kunovits, Mór Frank, Ignác Braun, József Grosz, and József Fischer.",2424
9787,532.0,,consisted,"of Jenő Polatsik, Béla Löw, Jenő Balázs, Jenő Kunovits, Mór Frank, Ignác Braun, József Grosz, and József Fischer.",2424
9788,8030.0,,consisted,"of Jenő Polatsik, Béla Löw, Jenő Balázs, Jenő Kunovits, Mór Frank, Ignác Braun, József Grosz, and József Fischer.",2424
9789,3808.0,,consisted,"of Jenő Polatsik, Béla Löw, Jenő Balázs, Jenő Kunovits, Mór Frank, Ignác Braun, József Grosz, and József Fischer.",2424
9790,1579.0,,consisted,"of Jenő Polatsik, Béla Löw, Jenő Balázs, Jenő Kunovits, Mór Frank, Ignác Braun, József Grosz, and József Fischer.",2424
9791,4974.0,,consisted,"of Jenő Polatsik, Béla Löw, Jenő Balázs, Jenő Kunovits, Mór Frank, Ignác Braun, József Grosz, and József Fischer.",2424
9792,3656.0,,consisted,"of Jenő Polatsik, Béla Löw, Jenő Balázs, Jenő Kunovits, Mór Frank, Ignác Braun, József Grosz, and József Fischer.",2424
9793,13106.0,,was,"the 94-year-old   rabbi of Eger’s Orthodox community, Simon Schreiber, who had led the community since 1879 and had also established a well-known yeshiva.",2424
9794,602.0,,recalled,"the strict regime at the camp, which impressed on inmates that they were prisoners.",2454
9795,,664.0,survivor,According to,2475
9796,10348.0,,commanded,"the Győr ghetto, which spanned several streets near the Jewish cemetery in the Sziget District.",2475
9797,869.0,,witnessed,the routine cruelty of the Hungarian gendarmes.,2475
9798,7775.0,,was,"Szuzsana Krausz, who was 13 years old when she died there.",2475
9799,9068.0,,born,"in 1922 in Celldömölk, entered the Győr ghetto in May 1944.",2475
9800,5066.0,,followed,the same path of persecution before her liberation at Parschnitz.,2475
9801,8395.0,,had,"five members: Shmuel David Lazarovitch, the last head of the community and the Council president; Rosenbaum; Dr. Hegedüs; Dr. Polgár; and Markovits.",2485
9802,9481.0,,served,as a liaison to the German authorities because of his command of German.,2485
9803,11463.0,,received,help from the Jewish ghetto police in smuggling 10 Jews from the ghettos to the capital.,2485
9804,1142.0,,led,"the discrimination, persecution, spoliation, ghettoization, and deportation of the Jewish community.",2485
9805,1142.0,,put,on trial and executed.,2485
9806,6752.0,,recalled,that the ghetto was located in the poor part of town.,2495
9807,14511.0,,Led,"by Gendarmerie Fõhadnagy Károly Sziller, the ghetto commander, the gendarmes routinely tortured Jews at the so-called Vikulenszki house.",2495
9808,10114.0,,testified,that her mother was beaten black and blue during her interrogation.,2495
9809,5360.0,,testified,that gendarmes threatened to murder her mother and young daughter if she did not divulge her hiding places.,2495
9810,3063.0,,directed,"the roundup of Jews in Kalocsa District between May 22 and May 30, 1944, into two ghettos.",2512
9811,16201.0,,managed,the daily affairs of these sites.,2512
9812,6827.0,,was,the family of survivor Magda Katz.,2512
